id,source,source_index,alteration,file_stem,image_path,description_path,annotation_path
230,google,89,layout,google_089_layout,images/google_089_layout.png,descriptions/google_089_layout.json,annotations/google_089_layout.json
231,google,100,layout,google_100_layout,images/google_100_layout.png,descriptions/google_100_layout.json,annotations/google_100_layout.json
232,google,156,original,google_156_original,images/google_156_original.png,descriptions/google_156_original.json,annotations/google_156_original.json
233,gdc,35,original,gdc_035_original,images/gdc_035_original.png,descriptions/gdc_035_original.json,annotations/gdc_035_original.json
234,gemini,80,original,gemini_080_original,images/gemini_080_original.png,descriptions/gemini_080_original.json,annotations/gemini_080_original.json
235,gemini,87,original,gemini_087_original,images/gemini_087_original.png,descriptions/gemini_087_original.json,annotations/gemini_087_original.json
236,gemini,177,alignment,gemini_177_alignment,images/gemini_177_alignment.png,descriptions/gemini_177_alignment.json,annotations/gemini_177_alignment.json
237,gemini,33,layout,gemini_033_layout,images/gemini_033_layout.png,descriptions/gemini_033_layout.json,annotations/gemini_033_layout.json
238,gemini,3,typography,gemini_003_typography,images/gemini_003_typography.png,descriptions/gemini_003_typography.json,annotations/gemini_003_typography.json
239,gemini,172,alignment,gemini_172_alignment,images/gemini_172_alignment.png,descriptions/gemini_172_alignment.json,annotations/gemini_172_alignment.json
240,gdc,119,alignment,gdc_119_alignment,images/gdc_119_alignment.png,descriptions/gdc_119_alignment.json,annotations/gdc_119_alignment.json
241,gdc,1,layout,gdc_001_layout,images/gdc_001_layout.png,descriptions/gdc_001_layout.json,annotations/gdc_001_layout.json
242,gemini,136,original,gemini_136_original,images/gemini_136_original.png,descriptions/gemini_136_original.json,annotations/gemini_136_original.json
243,google,78,layout,google_078_layout,images/google_078_layout.png,descriptions/google_078_layout.json,annotations/google_078_layout.json
244,gdc,136,typography,gdc_136_typography,images/gdc_136_typography.png,descriptions/gdc_136_typography.json,annotations/gdc_136_typography.json
245,google,154,alignment,google_154_alignment,images/google_154_alignment.png,descriptions/google_154_alignment.json,annotations/google_154_alignment.json
246,gemini,8,alignment,gemini_008_alignment,images/gemini_008_alignment.png,descriptions/gemini_008_alignment.json,annotations/gemini_008_alignment.json
247,google,92,layout,google_092_layout,images/google_092_layout.png,descriptions/google_092_layout.json,annotations/google_092_layout.json
248,google,47,typography,google_047_typography,images/google_047_typography.png,descriptions/google_047_typography.json,annotations/google_047_typography.json
249,gdc,63,alignment,gdc_063_alignment,images/gdc_063_alignment.png,descriptions/gdc_063_alignment.json,annotations/gdc_063_alignment.json
250,google,161,original,google_161_original,images/google_161_original.png,descriptions/google_161_original.json,annotations/google_161_original.json
251,google,110,original,google_110_original,images/google_110_original.png,descriptions/google_110_original.json,annotations/google_110_original.json
252,gemini,56,layout,gemini_056_layout,images/gemini_056_layout.png,descriptions/gemini_056_layout.json,annotations/gemini_056_layout.json
253,google,158,original,google_158_original,images/google_158_original.png,descriptions/google_158_original.json,annotations/google_158_original.json
254,gdc,90,alignment,gdc_090_alignment,images/gdc_090_alignment.png,descriptions/gdc_090_alignment.json,annotations/gdc_090_alignment.json
255,gdc,5,typography,gdc_005_typography,images/gdc_005_typography.png,descriptions/gdc_005_typography.json,annotations/gdc_005_typography.json
256,gemini,43,alignment,gemini_043_alignment,images/gemini_043_alignment.png,descriptions/gemini_043_alignment.json,annotations/gemini_043_alignment.json
257,gdc,71,typography,gdc_071_typography,images/gdc_071_typography.png,descriptions/gdc_071_typography.json,annotations/gdc_071_typography.json
258,google,101,layout,google_101_layout,images/google_101_layout.png,descriptions/google_101_layout.json,annotations/google_101_layout.json
259,gemini,102,typography,gemini_102_typography,images/gemini_102_typography.png,descriptions/gemini_102_typography.json,annotations/gemini_102_typography.json
260,gdc,200,layout,gdc_200_layout,images/gdc_200_layout.png,descriptions/gdc_200_layout.json,annotations/gdc_200_layout.json
261,google,123,layout,google_123_layout,images/google_123_layout.png,descriptions/google_123_layout.json,annotations/google_123_layout.json
262,google,116,layout,google_116_layout,images/google_116_layout.png,descriptions/google_116_layout.json,annotations/google_116_layout.json
263,gemini,86,original,gemini_086_original,images/gemini_086_original.png,descriptions/gemini_086_original.json,annotations/gemini_086_original.json
264,gdc,62,original,gdc_062_original,images/gdc_062_original.png,descriptions/gdc_062_original.json,annotations/gdc_062_original.json
265,google,74,original,google_074_original,images/google_074_original.png,descriptions/google_074_original.json,annotations/google_074_original.json
266,google,149,original,google_149_original,images/google_149_original.png,descriptions/google_149_original.json,annotations/google_149_original.json
267,gemini,62,alignment,gemini_062_alignment,images/gemini_062_alignment.png,descriptions/gemini_062_alignment.json,annotations/gemini_062_alignment.json
268,google,155,layout,google_155_layout,images/google_155_layout.png,descriptions/google_155_layout.json,annotations/google_155_layout.json
269,google,20,original,google_020_original,images/google_020_original.png,descriptions/google_020_original.json,annotations/google_020_original.json
270,google,130,alignment,google_130_alignment,images/google_130_alignment.png,descriptions/google_130_alignment.json,annotations/google_130_alignment.json
271,gdc,95,typography,gdc_095_typography,images/gdc_095_typography.png,descriptions/gdc_095_typography.json,annotations/gdc_095_typography.json
272,google,73,alignment,google_073_alignment,images/google_073_alignment.png,descriptions/google_073_alignment.json,annotations/google_073_alignment.json
273,gdc,55,typography,gdc_055_typography,images/gdc_055_typography.png,descriptions/gdc_055_typography.json,annotations/gdc_055_typography.json
274,gemini,129,typography,gemini_129_typography,images/gemini_129_typography.png,descriptions/gemini_129_typography.json,annotations/gemini_129_typography.json
275,gemini,114,alignment,gemini_114_alignment,images/gemini_114_alignment.png,descriptions/gemini_114_alignment.json,annotations/gemini_114_alignment.json
276,gemini,129,original,gemini_129_original,images/gemini_129_original.png,descriptions/gemini_129_original.json,annotations/gemini_129_original.json
277,gemini,108,layout,gemini_108_layout,images/gemini_108_layout.png,descriptions/gemini_108_layout.json,annotations/gemini_108_layout.json
278,google,158,typography,google_158_typography,images/google_158_typography.png,descriptions/google_158_typography.json,annotations/google_158_typography.json
279,gemini,48,alignment,gemini_048_alignment,images/gemini_048_alignment.png,descriptions/gemini_048_alignment.json,annotations/gemini_048_alignment.json
280,google,15,original,google_015_original,images/google_015_original.png,descriptions/google_015_original.json,annotations/google_015_original.json
281,google,187,original,google_187_original,images/google_187_original.png,descriptions/google_187_original.json,annotations/google_187_original.json
282,gdc,109,typography,gdc_109_typography,images/gdc_109_typography.png,descriptions/gdc_109_typography.json,annotations/gdc_109_typography.json
283,google,35,layout,google_035_layout,images/google_035_layout.png,descriptions/google_035_layout.json,annotations/google_035_layout.json
284,gemini,200,alignment,gemini_200_alignment,images/gemini_200_alignment.png,descriptions/gemini_200_alignment.json,annotations/gemini_200_alignment.json
285,gemini,8,typography,gemini_008_typography,images/gemini_008_typography.png,descriptions/gemini_008_typography.json,annotations/gemini_008_typography.json
286,gdc,62,typography,gdc_062_typography,images/gdc_062_typography.png,descriptions/gdc_062_typography.json,annotations/gdc_062_typography.json
287,gdc,89,layout,gdc_089_layout,images/gdc_089_layout.png,descriptions/gdc_089_layout.json,annotations/gdc_089_layout.json
288,gdc,131,alignment,gdc_131_alignment,images/gdc_131_alignment.png,descriptions/gdc_131_alignment.json,annotations/gdc_131_alignment.json
289,gdc,35,layout,gdc_035_layout,images/gdc_035_layout.png,descriptions/gdc_035_layout.json,annotations/gdc_035_layout.json
290,gdc,47,typography,gdc_047_typography,images/gdc_047_typography.png,descriptions/gdc_047_typography.json,annotations/gdc_047_typography.json
291,gdc,16,typography,gdc_016_typography,images/gdc_016_typography.png,descriptions/gdc_016_typography.json,annotations/gdc_016_typography.json
292,gdc,200,alignment,gdc_200_alignment,images/gdc_200_alignment.png,descriptions/gdc_200_alignment.json,annotations/gdc_200_alignment.json
293,google,113,typography,google_113_typography,images/google_113_typography.png,descriptions/google_113_typography.json,annotations/google_113_typography.json
294,gemini,23,typography,gemini_023_typography,images/gemini_023_typography.png,descriptions/gemini_023_typography.json,annotations/gemini_023_typography.json
295,google,119,alignment,google_119_alignment,images/google_119_alignment.png,descriptions/google_119_alignment.json,annotations/google_119_alignment.json
296,gdc,177,typography,gdc_177_typography,images/gdc_177_typography.png,descriptions/gdc_177_typography.json,annotations/gdc_177_typography.json
297,google,124,original,google_124_original,images/google_124_original.png,descriptions/google_124_original.json,annotations/google_124_original.json
298,gemini,80,layout,gemini_080_layout,images/gemini_080_layout.png,descriptions/gemini_080_layout.json,annotations/gemini_080_layout.json
299,gemini,52,typography,gemini_052_typography,images/gemini_052_typography.png,descriptions/gemini_052_typography.json,annotations/gemini_052_typography.json
300,gdc,44,alignment,gdc_044_alignment,images/gdc_044_alignment.png,descriptions/gdc_044_alignment.json,annotations/gdc_044_alignment.json
301,google,173,typography,google_173_typography,images/google_173_typography.png,descriptions/google_173_typography.json,annotations/google_173_typography.json
302,gdc,21,typography,gdc_021_typography,images/gdc_021_typography.png,descriptions/gdc_021_typography.json,annotations/gdc_021_typography.json
303,gdc,94,alignment,gdc_094_alignment,images/gdc_094_alignment.png,descriptions/gdc_094_alignment.json,annotations/gdc_094_alignment.json
304,gdc,146,original,gdc_146_original,images/gdc_146_original.png,descriptions/gdc_146_original.json,annotations/gdc_146_original.json
305,gdc,148,layout,gdc_148_layout,images/gdc_148_layout.png,descriptions/gdc_148_layout.json,annotations/gdc_148_layout.json
306,gdc,126,layout,gdc_126_layout,images/gdc_126_layout.png,descriptions/gdc_126_layout.json,annotations/gdc_126_layout.json
307,google,87,layout,google_087_layout,images/google_087_layout.png,descriptions/google_087_layout.json,annotations/google_087_layout.json
308,gdc,155,alignment,gdc_155_alignment,images/gdc_155_alignment.png,descriptions/gdc_155_alignment.json,annotations/gdc_155_alignment.json
309,gdc,74,layout,gdc_074_layout,images/gdc_074_layout.png,descriptions/gdc_074_layout.json,annotations/gdc_074_layout.json
310,gemini,125,alignment,gemini_125_alignment,images/gemini_125_alignment.png,descriptions/gemini_125_alignment.json,annotations/gemini_125_alignment.json
